,full_name,spec,class,ad,q,a,e,dv,per,price,profit,moid,diameter,profitable
218,1864 Daedalus (1971 FA),Sr,APO,2.358745373196735,0.5634304254630704,1.461087899329903,0.6143760921423852,10.275491,645.0790575936963,8.984276274353942e-42,6.8795889781062335e-43,0.269151,3.7,0
217,3307 Athabasca (1981 DE1),V,MBA,2.475558117073416,2.044829353490061,2.260193735281738,0.09528580600407324,9.059816,1241.129010659797,8.469928834747659e-42,7.298884003208892e-43,1.05864,3.628,0
212,5587 (1990 SB),Sq,AMO,3.702081622861325,1.090918645230132,2.396500134045729,0.5447867372373302,8.235574,1355.078994810842,8.070167978200271e-42,7.755791528344625e-43,0.306512,3.57,0
211,1916 Boreas (1953 RA),S,AMO,3.294753184753479,1.251459492750466,2.273106338751973,0.4494496489602998,7.693496,1251.78013830945,7.604699529404483e-42,7.958631800361053e-43,0.252456,3.5,0
210,4957 Brucemurray (1990 XJ),S,AMO,1.908178099225223,1.222712818221883,1.565445458723553,0.2189361747429581,12.793687,715.4105470012275,7.598183077720163e-42,4.651036413849155e-43,0.425231,3.499,0
209,1981 Midas (1973 EA),V,APO,2.932017112211777,0.6211819645771701,1.776599538394474,0.6503534132748132,14.123926,864.9335518692478,6.971314526034139e-42,3.866435273873859e-43,0.00371125,3.4,0
208,1685 Toro (1948 OA),S,APO,1.963227036688195,0.7713888859516408,1.367307961319918,0.4358338371649736,6.669782,583.9799555209838,6.971314526034139e-42,9.273765410517366e-43,0.0507715,3.4,0
207,4923 Clarke (1981 EO27),S,MBA,2.578111134468547,1.712139793264178,2.145125463866362,0.2018463152368596,8.226654,1147.565476014241,6.770290056341172e-42,6.510105136173052e-43,0.710568,3.367,0
206,433 Eros (1898 DQ),S,AMO,1.782885894680646,1.133338621348674,1.45811225801466,0.222735687791413,6.112354,643.1094160936293,6.688146261052001e-42,1.0779165041005357e-42,0.149341,16.84,0
205,3498 Belton (1981 EG14),V,MBA,2.59491882286545,2.114267787870238,2.354593305367844,0.1020666783302781,9.240481,1319.691088997893,6.374112816051519e-42,5.373628445222191e-43,1.12542,3.3,0
203,3536 Schleicher (1981 EV20),V,MBA,2.46008860965817,2.225448493839083,2.342768551748627,0.05007752806907721,9.485487,1309.762359416101,5.517468666987615e-42,4.525531011468805e-43,1.25154,3.145,0
202,4570 Runcorn (1985 PR),Sa,MBA,2.43709354071343,1.960391824257583,2.198742682485507,0.1084032525163365,8.752863,1190.858161812244,5.4407484792142926e-42,4.870439814552374e-43,0.960814,3.944,0
200,4183 Cuno (1959 LM),Sq,APO,3.240330884472448,0.7251066023713313,1.982718743421889,0.6342867061820877,7.405122,1019.741502708358,4.530371573307502e-42,5.024741751298885e-43,0.0284265,2.945,0
193,5649 Donnashirley (1990 WZ2),S,MCA,3.048723443581931,1.510819989862734,2.279771716722332,0.3372933005613096,9.830264,1257.290022113052,3.1174390420714445e-42,2.4692858841213033e-43,0.62165,2.6,0
192,1620 Geographos (1951 RA),S,APO,1.663027176628336,0.8275775024725632,1.24530233955045,0.3354404981112329,6.747039,507.5871661924813,2.97575945469195e-42,3.87743609006322e-43,0.0298285,2.56,0
191,2074 Shoemaker (1974 UA),Sa,MCA,1.947168530866174,1.652138079275762,1.799653305070968,0.08196869106929953,12.777032,881.8235630707999,2.9525761901110834e-42,1.803226791009265e-43,0.667546,3.217,0
190,4055 Magellan (1985 DO2),V,AMO,2.414027144279426,1.226548416304782,1.820287780292104,0.3261788440353337,9.155792,897.0331801275122,2.7382681027435392e-42,2.3475505895497195e-43,0.239016,2.49,0
189,5253 Fredclifford (1985 XB),S,MCA,2.417452860153241,1.530529823470931,1.973991341812086,0.2246522104469139,11.576231,1013.015970196804,2.6052192682687947e-42,1.7533700477922058e-43,0.68191,2.449,0
182,3199 Nefertiti (1982 RA),Sq,AMO,2.021835657632349,1.127082692659139,1.574459175145744,0.2841461306516204,11.571067,721.598352564387,1.8886260195708207e-42,1.2786005053850481e-43,0.215293,2.2,0
181,36183 (1999 TX16),Ld,AMO,2.066793140568092,1.035691503099444,1.551242321833768,0.3323470559550469,12.833515,705.6963874071206,1.675055867257839e-42,1.0228200558920277e-43,0.135102,2.339,0
180,1863 Antinous (1948 EA),Sq,APO,3.628807158989259,0.8886581358298945,2.258732647409577,0.6065678083463971,8.34614,1239.925725237587,1.642615098351368e-42,1.5572478295004495e-43,0.182839,2.1,0
177,12923 Zephyr (1999 GK4),S,APO,2.926912382467978,0.9969959741329117,1.961954178300445,0.4918352400072025,5.898161,1003.764234485384,1.5505279072032785e-42,2.7311230231338448e-43,0.021265,2.06,0
176,89355 (2001 VS78),S,AMO,2.337747727043706,1.236194113652749,1.786970920348227,0.3082181139176841,9.052601,872.5185213636144,1.5013794430889707e-42,1.3032083858599552e-43,0.444759,2.038,0
175,85818 (1998 XM4),S,APO,2.346499628198352,0.9666066236020862,1.656553125900219,0.4164952463708014,21.180208,778.7650978237822,1.4793869322930882e-42,5.468123268106304e-44,0.108574,2.028,0
173,5261 Eureka (1990 MB),Sr,MCA,1.622096288417659,1.424978892677283,1.523537590547471,0.0646906899322201,9.657779,686.8757564589853,1.1748020345779723e-42,9.554936463693672e-44,0.49812,1.878,0
172,16834 (1997 WU22),S,APO,2.117082248587606,0.818888452847206,1.467985350717406,0.442168511799512,7.418111,649.6523434949066,1.1598524542689306e-42,1.2884471577339934e-43,0.145955,1.87,0
169,4197 Morpheus (1982 TA),Sq,APO,4.067846888445633,0.5238136553162828,2.295830271880958,0.771841297794577,9.256237,1270.597784965303,1.0344165050842436e-42,8.771261368045479e-44,0.0984313,1.8,0
168,2201 Oljato (1947 XC),Sq,APO,3.724347831154629,0.6242325693689825,2.174290200261806,0.7129028271875489,7.947478,1171.047980717285,1.0344165050842436e-42,1.0424812817123118e-43,0.00318061,1.8,0
166,7889 (1994 LX),V,APO,1.69823224806562,0.8245943015867371,1.261413274826178,0.3462933060535887,13.191965,517.4692202813087,8.410189303559005e-43,5.017660114777769e-44,0.154267,1.68,0
165,12538 (1998 OH),S,APO,2.167422234383734,0.9158080897460539,1.541615162064894,0.4059424736589979,8.827095,699.1371606305523,8.157454758419976e-43,7.303762235637524e-44,0.0286685,1.663,0
163,40267 (1999 GJ4),Sq,APO,2.420761335110945,0.256596411968034,1.33867887353949,0.8083211612284664,15.80821,565.7349914549206,7.837971308062686e-43,3.90757914772609e-44,0.156663,1.641,0
162,3800 Karayusuf (1984 AB),S,MCA,1.69727986314785,1.458515526971949,1.5778976950599,0.07565900404171536,8.373371,723.963530936026,7.596892849055577e-43,7.204640331515945e-44,0.485293,1.624,0
161,7822 (1991 CS),S,APO,1.307832558754817,0.9379545230755553,1.122893540915186,0.1646986211078396,14.407121,434.6165924185628,7.29231569172734e-43,3.991356357561415e-44,0.022164,1.602,0
160,3102 Krok (1981 QA),S,AMO,3.117753253009377,1.18458897032133,2.151171111665354,0.4493283384582704,6.886762,1152.42020087845,7.26503773118152e-43,9.024001773260184e-44,0.183489,1.6,0
153,86829 (2000 GR146),S,APO,2.304203321327489,0.6215861637097446,1.462894742518617,0.5750985045994624,8.519679,646.2760255911994,5.219350920155364e-43,4.870823414940813e-44,0.203496,1.433,0
148,99907 (1989 VA),Sq,ATE,1.161730152541776,0.2953033069363912,0.7285167297390838,0.5946513032828317,16.167075,227.1212245020865,4.867007698818868e-43,2.3922400713272454e-44,0.155294,1.4,0
147,54686 (2001 DU8),S,AMO,2.384184616539092,1.169129164048347,1.776656890293719,0.3419499451832456,11.580066,864.9754346750121,4.354254157763248e-43,2.9384931466924257e-44,0.433381,1.349,0
146,86326 (1999 WK13),S,AMO,2.513146099585337,1.176027719534414,1.844586909559876,0.3624438548059424,11.885655,915.0548142725274,4.3445780409561046e-43,2.8543695480188186e-44,0.280091,1.348,0
145,66391 (1999 KW4),S,ATE,1.084488680598397,0.1999025126403321,0.6421955966193644,0.6887202065964705,21.373582,187.974705007821,4.051681058255253e-43,1.5089317577956927e-44,0.0130854,1.317,0
144,11398 (1998 YP11),Sr,AMO,2.390126043033475,1.051495773059246,1.72081090804636,0.3889533311634973,6.789485,824.5142242948917,4.0424587225157725e-43,5.173824193718162e-44,0.203252,1.316,0
143,55532 (2001 WG2),Sk,APO,3.042784103148458,0.5460646860318389,1.794424394590148,0.6956881060700462,14.116536,877.9831354242007,3.951003887630358e-43,2.1931448658108046e-44,0.33788,1.306,0
139,137062 (1998 WM),Sq,APO,1.610780928664852,0.838443309755519,1.224612119210185,0.3153396927867465,8.811926,494.989807652753,3.590455121893463e-43,3.2347651865326393e-44,0.168562,1.265,0
138,413038 (2001 MF1),Sk,AMO,4.179125143093858,1.122290324875424,2.65070773398464,0.5766072922764834,9.596113,1576.308417563055,3.35727583943952e-43,2.7256268072614147e-44,0.34243,1.237,0
137,1865 Cerberus (1971 UA),S,APO,1.584285576643971,0.5758109361044623,1.080048256374216,0.4668655472511085,9.229608,409.9804681846114,3.0649377928422025e-43,2.634671621260581e-44,0.156505,1.2,0
132,100926 (1998 MQ),S,AMO,2.509565349065136,1.056142844806073,1.782854096935604,0.4076111743404093,8.774657,869.5050965010896,2.8700021159752914e-43,2.5785478989633243e-44,0.129454,1.174,0
129,2062 Aten (1976 AA),Sr,ATE,1.143438898936249,0.790140764328748,0.9667898316324987,0.1827171340905242,8.642158,347.2134482250642,2.360782524463526e-43,2.1822278681649477e-44,0.113146,1.1,0
127,7482 (1994 PC1),S,APO,1.78812810083673,0.9043519843693525,1.346240042603041,0.3282386827383844,11.665694,570.53485709584,2.065024200621701e-43,1.3915393648194243e-44,0.000166385,1.052,0
124,3908 Nyx (1980 PA),V,AMO,2.810953312347321,1.042860661809844,1.926906987078583,0.458790347015689,5.712469,976.9887303904256,1.7736908523392375e-43,3.417911156188912e-44,0.0555272,1.0,0
121,10115 (1992 SK),S,APO,1.653965188371129,0.8429171867027646,1.248441187536947,0.3248242727670989,7.037404,509.5074739473603,1.4638158365198592e-43,1.76976309822476e-44,0.0456965,0.938,0
120,19356 (1997 GH3),S,AMO,3.909824019945652,1.09379720849866,2.501810614222156,0.5627977584391473,6.655021,1445.373450164252,1.3366019892881317e-43,1.7674224990253777e-44,0.105203,0.91,0
119,35107 (1991 VH),Sk,APO,1.30153595985637,0.9733705418975591,1.137453250876965,0.1442544639552435,6.390142,443.0969506572619,1.3278085834337797e-43,1.9362380873878306e-44,0.0263011,0.908,0
115,3551 Verenia (1983 RD),V,AMO,3.112459320901633,1.073663717160088,2.09306151903086,0.4870367127779306,6.619889,1106.041485328185,1.2930206313553045e-43,1.7321228274113225e-44,0.0747391,0.9,0
114,96590 (1998 XB),S,ATE,1.226691346115665,0.5890439928409524,0.907867669478309,0.3511785774027653,8.935713,315.9601072848058,1.2169806740665616e-43,1.0858753352759747e-44,0.113986,0.882,0
107,86819 (2000 GK137),Sq,APO,3.005055876232829,0.9861440484870215,1.995599962359925,0.5058408162521497,6.458749,1029.695127051775,9.149577308923819e-44,1.2913959026488463e-44,0.0165887,0.802,0
103,11500 Tomaiyowit (1989 UR),S,APO,1.463699877361441,0.6955910533908359,1.079645465376138,0.3557227111137836,7.244305,409.7511436470796,7.129301994691114e-44,8.250843687689731e-45,0.0342079,0.738,0
90,4688 (1980 WF),V,AMO,3.389348352914808,1.081463461658859,2.235405907286833,0.5162115935483694,6.526448,1220.767667383746,3.831172241052753e-44,5.278511281125118e-45,0.112894,0.6,0
86,85953 (1999 FK21),S,ATE,1.258187484798369,0.2193162975521258,0.7387518911752473,0.703125907125293,15.284784,231.9243432017087,3.6427885356258026e-44,1.8938224152971036e-45,0.070643,0.59,0
83,13651 (1997 BR),S,APO,1.74378559065611,0.9271924624321602,1.335489026544135,0.3057281310416528,7.012131,563.7141192523092,3.1483780282422373e-44,3.824197414762033e-45,0.0147416,0.562,0
81,5604 (1992 FE),V,ATE,1.302562664790801,0.5513493027345822,0.9269559837626915,0.4052044407798632,8.874866,325.9771026207374,2.9509781555794074e-44,2.6519546075099704e-45,0.03417,0.55,0
77,152978 (2000 GJ147),S,APO,1.437183459983444,0.8871119726674455,1.162147716325445,0.2366616048841237,9.645177,457.604647512301,2.655592842471211e-44,2.1759156134101823e-45,0.0256529,0.531,0
48,99942 Apophis (2004 MN4),Sq,ATE,1.098804174228623,0.7460724295867941,0.9224383019077086,0.1911953048308701,5.687675,323.596949048484,6.08874812904579e-45,1.2019883404601246e-45,0.000315683,0.325,0
47,139056 (2001 FY),S,AMO,2.503241230975854,1.268497515784448,1.885869373380151,0.3273672430923211,6.546165,945.9448960741017,5.812030184945215e-45,7.971939261984538e-46,0.273813,0.32,0
41,2340 Hathor (1976 UA),Sq,ATE,1.223454661566417,0.4642038295088863,0.8438292455376517,0.4498841655895494,9.607921,283.1263476642372,4.7889653013159414e-45,3.963227583054083e-46,0.00687373,0.3,0
10,(2002 CT46),Sr,AMO,3.614811359564927,1.113793534858952,2.36430244721194,0.528912412973064,7.855495,1327.862097247955,7.26503773118152e-46,7.399843267303404e-47,0.124758,0.16,0
3,25143 Itokawa (1998 SF36),S(IV),APO,1.695094726886548,0.9531905912349259,1.324142659060737,0.2801450925906586,4.637086,556.5453937162247,3.147010340176833e-47,1.1615119874171791e-47,0.0130949,0.33,0
6,162998 (2001 SK162),T,APO,2.839784093454286,1.012327643895034,1.92605586867466,0.474403800866053,5.597912,976.3414952629026,726094.4661377894,148518.8733147989,0.0293707,0.875,1
7,422686 (2000 AC6),Q,ATE,1.097638630012792,0.6088506450132788,0.8532446375130356,0.2864289815076898,7.31655,287.8781997224795,1300404.5314606754,148811.88649098628,0.0460687,0.176,1
8,96177 (1984 BC),D,OMB,5.357357561996568,1.630015545186841,3.493686553591704,0.5334396717670353,10.340197,2385.19743940716,8164927.050048837,610347.4186731597,0.696671,3.4,1
10,401857 (2000 PG3),D,APO,5.239648756329601,0.4074968949309881,2.823572825630295,0.8556804020664761,11.204725,1732.993433747045,15390879.179829493,1072100.6738900011,0.210137,4.2,1
13,6489 Golevka (1991 JX),Q,APO,4.017212800686454,0.9877351103903675,2.502473955538411,0.6052965473609275,6.44078,1445.94833749117,35511423.32888788,5027750.863136045,0.0280499,0.53,1
15,219071 (1997 US9),Q,APO,1.349668035990581,0.7558314320827892,1.052749734036685,0.2820407285361034,8.942975,394.5355460076933,67645136.80487025,6014333.115619983,0.249018,0.657,1
22,2872 Gentelec (1981 RU),D,MBA,3.071600778839754,2.408605245040575,2.740103011940164,0.1209800381427515,9.772708,1656.718652946566,525905281.52797025,41680065.60200458,1.42645,13.629,1
24,101955 Bennu (1999 RQ36),B,APO,1.355887687702265,0.8968943641658774,1.126391025934071,0.2037451084785423,5.095923,436.6487281348487,669957009.2821819,185002121.85776094,0.0032228,0.492,1
26,8513 (1991 PK11),D,MBA,3.23107068183856,2.259080405209244,2.745075543523902,0.1770425369389934,9.686237,1661.23042976222,696637551.9520638,55731102.35028059,1.28204,14.968,1
30,1862 Apollo (1932 HA),Q,APO,2.293102429367948,0.6472221954115209,1.470162312389734,0.5597614018825802,7.484202,651.0979905314456,805034046.4611495,88356037.90588945,0.025757,1.5,1
31,2857 NOT (1942 DA),T,MBA,2.629971774438077,2.170708822117749,2.400340298277913,0.09566621712967507,9.34264,1358.337377656287,875462960.8222823,72920998.93124865,1.18858,9.313,1
33,152931 (2000 EA107),Q,ATE,1.353473454633964,0.5060433141548627,0.9297583843944134,0.4557260008099118,13.754901,327.4564747011588,1063726462.4698387,61219710.10278114,0.161775,1.646,1
34,2102 Tantalus (1975 YA),Q,APO,1.676073726351655,0.9041257554989868,1.290099740925321,0.2991815075859912,23.459713,535.2212634494082,1069553313.925427,35860263.3223399,0.0434647,1.649,1
38,3552 Don Quixote (1983 SA),D,AMO,7.277841957351979,1.240012358749726,4.258927158050852,0.7088439616992107,11.914464,3210.32311082723,1424873667.7255492,92380205.29360583,0.333524,19.0,1
39,4744 Rovereto (1988 RF5),D,MBA,3.312676058324978,2.284679747680283,2.798677903002631,0.1836574886916754,10.003887,1710.124800013116,1467819274.5386994,113550744.2265824,1.29067,19.189,1
44,3753 Cruithne (1986 TO),Q,ATE,1.511316187351631,0.4840721204683943,0.9976941539100127,0.5148091040011694,14.237217,363.9942875866673,2118755131.7285824,117686511.7696409,0.0708518,2.071,1
46,86039 (1999 NC43),Q,APO,2.778952803730072,0.7399621831992883,1.75945749346468,0.5794373061311228,7.130602,852.4454474222903,2609752931.545384,307191210.375321,0.0246205,2.22,1
50,152563 (1992 BF),Xc,ATE,1.154761243238626,0.6611865155835186,0.9079738794110725,0.271800069829789,6.982428,316.0155543796905,2903329273.971703,357666117.42683494,0.0627368,0.272,1
56,2569 Madeline (1980 MA),D,MBA,3.052168091478856,2.199610052471338,2.625889071975097,0.1623370248397918,9.950513,1554.221779846727,3652885251.1255836,284510871.47275734,1.22269,26.004,1
57,2929 Harris (1982 BK1),T,MBA,3.333800239178121,2.910501293784821,3.122150766481471,0.06778963878646042,11.565216,2015.019407569504,4587566603.506519,305673829.1561579,1.92548,16.176,1
61,4660 Nereus (1982 DB),Xe,APO,2.024981083305483,0.9525457400201118,1.488763411662797,0.3601765515205568,4.986974,663.4939348076383,4714378513.313096,1388597662.3338513,0.00315334,0.33,1
68,3311 Podobed (1976 QM1),T,MBA,2.903296231376403,2.674847858802363,2.789072045089383,0.04095418993859648,10.189554,1701.327907719905,5646972368.889789,428561468.7659811,1.68155,17.336,1
74,2375 Radek (1975 AA),D,MBA,3.851472328903022,2.513059474914263,3.182265901908643,0.2102924292382375,10.926561,2073.495632352865,7293076224.149043,514604116.01852554,1.55913,32.744,1
81,3248 Farinella (1982 FK),D,OMB,3.689646879666499,2.718915135937498,3.204281007801999,0.1514741905228347,10.812482,2095.049653522366,10145761221.07854,723178068.4132881,1.72028,36.553,1
86,944 Hidalgo (1920 HZ),D,CEN,9.534475006358907,1.947440289412011,5.740957647885459,0.6607812826960493,15.188475,5024.29280691115,11398989341.804394,576083426.7739593,1.1504,38.0,1
87,85990 (1999 JV6),Xk,APO,1.321977680343299,0.6941897684590627,1.008083724401181,0.3113768711309932,6.700301,369.6947910674301,12034062278.372293,1594877328.9125817,0.0317855,0.451,1
88,1236 Thais (1931 VX),T,MBA,3.017833127507684,1.843737080353758,2.430785103930721,0.2415055212522376,9.338055,1384.261933877894,12084215850.144955,1007432069.9797325,0.873401,22.34,1
92,2208 Pushkin (1977 QL3),D,OMB,3.604835605984593,3.389649294788077,3.497242450386335,0.03076514057135839,11.327803,2388.839869932358,14160928837.481907,961238306.6086712,2.40556,40.85,1
96,1542 Schalen (1941 QE),D,MBA,3.453925117927125,2.734154108707967,3.094039613317546,0.1163157391587808,10.350486,1987.866575548711,15805707640.498623,1178170744.8356476,1.73467,42.374,1
101,153201 (2000 WO107),X,ATE,1.623156274967924,0.1999140770542672,0.9115351760110958,0.7806841882623806,18.996061,317.8766122355678,17401759305.715435,725986543.2734989,0.00307529,0.51,1
104,1748 Mauderli (1966 RA),D,OMB,4.830597433850814,3.08622197270719,3.958409703279002,0.2203379124321879,10.796932,2876.600427636808,18814240864.078514,1338283363.8015156,2.07359,44.908,1
109,2266 Tchaikovsky (1974 VK),D,OMB,4.017922483763688,2.783557064279528,3.400739774021608,0.1814848388155908,11.12437,2290.648902315169,21485467778.773827,1486699696.392864,1.80437,46.94,1
110,1578 Kirkwood (1951 AT),D,OMB,4.86307814941054,2.982556282476277,3.922817215943408,0.2396902230482858,10.62865,2837.889856921015,21674141091.088703,1566790547.2961223,1.99763,47.077,1
111,2246 Bowell (1979 XH),D,OMB,4.324459499131114,3.58524293907746,3.954851219104287,0.09345693669622744,11.528859,2872.722341365103,23588348767.51642,1569946825.41173,2.59118,48.424,1
114,1471 Tornio (1938 SL1),T,MBA,3.038015082447085,2.394539930271756,2.716277506359421,0.1184479771799472,10.578936,1635.157658233388,25673017016.576088,1877069062.6706228,1.45236,28.719,1
